0.02417976134352895,0.004268492483264159
0.02822331874635006,0.02770185240542631
0.023798854984207186,0.003410998220142334
0.024015840866980956,0.0035397244650641974
0.01937396674008347,-0.020893584938114454
0.028416781521905708,0.027859069719726088
0.023798870748306417,0.0034132793597604176
0.024031699330299753,0.003627994049151982
0.023984876421687718,0.003707467510868113
0.0237680632045001,0.00370689580886362
0.023768214123752386,0.0010011975507262679
0.023768189268501286,0.003414306520502545
0.023798812433063227,0.003365616869763917
0.023721150842233946,0.003705937350182534
0.023768111062001388,0.0007343748491006421
0.023349041584306715,0.0009188055237080194
0.023984898691185422,0.003630575641444192
-0.002069298302723604,0.010773569472970418
-0.0022549003010342,0.01069771198286795
-0.0023324994618503588,0.010929364725463351
